# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-08-17 16:24:43 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01105933 PASKAMANSET RIVER NEAR SOUTH DARTMOUTH, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01105933
#            TS   parameter     statistic     Description
#         64270       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64270_00060_00003	64270_00060_00003_cd
USGS	01105933	2009-03-16	80.7	A
USGS	01105933	2009-03-17	71.7	A
USGS	01105933	2009-03-18	64.3	A
USGS	01105933	2009-03-19	57.6	A
USGS	01105933	2009-03-20	55.9	A
USGS	01105933	2009-03-21	50.1	A
USGS	01105933	2009-03-22	44.9	A
USGS	01105933	2009-03-23	40.5	A
USGS	01105933	2009-03-24	36.6	A
USGS	01105933	2009-03-25	34.1	A
USGS	01105933	2009-03-26	32.3	A
USGS	01105933	2009-03-27	39.0	A
USGS	01105933	2009-03-28	37.6	A
USGS	01105933	2009-03-29	48.8	A
USGS	01105933	2009-03-30	91.6	A
USGS	01105933	2009-03-31	95.4	A
USGS	01105933	2009-04-01	83.4	A
USGS	01105933	2009-04-02	71.1	A
USGS	01105933	2009-04-03	71.9	A
USGS	01105933	2009-04-04	95.4	A
USGS	01105933	2009-04-05	98.7	A
USGS	01105933	2009-04-06	111	A
USGS	01105933	2009-04-07	270	A
USGS	01105933	2009-04-08	255	A
USGS	01105933	2009-04-09	193	A
USGS	01105933	2009-04-10	148	A
USGS	01105933	2009-04-11	129	A
USGS	01105933	2009-04-12	133	A
USGS	01105933	2009-04-13	122	A
USGS	01105933	2009-04-14	102	A
USGS	01105933	2009-04-15	86.9	A
USGS	01105933	2009-04-16	74.8	A
USGS	01105933	2009-04-17	66.1	A
USGS	01105933	2009-04-18	58.1	A
USGS	01105933	2009-04-19	50.2	A
USGS	01105933	2009-04-20	44.0	A
USGS	01105933	2009-04-21	95.5	A
USGS	01105933	2009-04-22	170	A
USGS	01105933	2009-04-23	177	A
USGS	01105933	2009-04-24	151	A
USGS	01105933	2009-04-25	125	A
USGS	01105933	2009-04-26	107	A
USGS	01105933	2009-04-27	93.9	A
USGS	01105933	2009-04-28	82.9	A
USGS	01105933	2009-04-29	72.0	A
USGS	01105933	2009-04-30	61.4	A
USGS	01105933	2009-05-01	50.5	A
USGS	01105933	2009-05-02	45.3	A
USGS	01105933	2009-05-03	41.7	A
USGS	01105933	2009-05-04	40.6	A
USGS	01105933	2009-05-05	50.6	A
USGS	01105933	2009-05-06	96.8	A
USGS	01105933	2009-05-07	130	A
USGS	01105933	2009-05-08	139	A
USGS	01105933	2009-05-09	125	A
USGS	01105933	2009-05-10	106	A
USGS	01105933	2009-05-11	92.2	A
USGS	01105933	2009-05-12	82.3	A
USGS	01105933	2009-05-13	76.6	A
USGS	01105933	2009-05-14	68.1	A
USGS	01105933	2009-05-15	65.1	A
USGS	01105933	2009-05-16	61.6	A
USGS	01105933	2009-05-17	59.8	A
USGS	01105933	2009-05-18	60.8	A
USGS	01105933	2009-05-19	52.4	A
USGS	01105933	2009-05-20	42.8	A
USGS	01105933	2009-05-21	36.9	A
USGS	01105933	2009-05-22	32.7	A
USGS	01105933	2009-05-23	29.7	A
USGS	01105933	2009-05-24	27.6	A
USGS	01105933	2009-05-25	26.1	A
USGS	01105933	2009-05-26	22.7	A
USGS	01105933	2009-05-27	22.3	A
USGS	01105933	2009-05-28	22.3	A
USGS	01105933	2009-05-29	22.6	A
USGS	01105933	2009-05-30	24.3	A
USGS	01105933	2009-05-31	20.2	A
USGS	01105933	2009-06-01	17.1	A
USGS	01105933	2009-06-02	15.3	A
USGS	01105933	2009-06-03	14.4	A
USGS	01105933	2009-06-04	16.8	A
USGS	01105933	2009-06-05	17.3	A
USGS	01105933	2009-06-06	43.3	A
USGS	01105933	2009-06-07	38.0	A
USGS	01105933	2009-06-08	25.6	A
USGS	01105933	2009-06-09	21.3	A
USGS	01105933	2009-06-10	26.2	A
USGS	01105933	2009-06-11	22.8	A
USGS	01105933	2009-06-12	31.4	A
USGS	01105933	2009-06-13	33.8	A
USGS	01105933	2009-06-14	28.9	A
USGS	01105933	2009-06-15	25.1	A
USGS	01105933	2009-06-16	20.6	A
USGS	01105933	2009-06-17	17.5	A
USGS	01105933	2009-06-18	15.5	A
USGS	01105933	2009-06-19	48.0	A
USGS	01105933	2009-06-20	63.4	A
USGS	01105933	2009-06-21	44.9	A
USGS	01105933	2009-06-22	34.7	A
USGS	01105933	2009-06-23	55.9	A
USGS	01105933	2009-06-24	68.7	A
USGS	01105933	2009-06-25	64.5	A
USGS	01105933	2009-06-26	48.9	A
USGS	01105933	2009-06-27	41.4	A
USGS	01105933	2009-06-28	35.5	A
USGS	01105933	2009-06-29	34.9	A
USGS	01105933	2009-06-30	32.5	A
USGS	01105933	2009-07-01	44.1	A
USGS	01105933	2009-07-02	106	A
USGS	01105933	2009-07-03	120	A
USGS	01105933	2009-07-04	107	A
USGS	01105933	2009-07-05	79.9	A
USGS	01105933	2009-07-06	56.9	A
USGS	01105933	2009-07-07	46.3	A
USGS	01105933	2009-07-08	81.7	A
USGS	01105933	2009-07-09	99.6	A
USGS	01105933	2009-07-10	87.4	A
USGS	01105933	2009-07-11	60.5	A
USGS	01105933	2009-07-12	53.5	A
USGS	01105933	2009-07-13	46.7	A
USGS	01105933	2009-07-14	35.0	A
USGS	01105933	2009-07-15	28.5	A
USGS	01105933	2009-07-16	23.9	A
USGS	01105933	2009-07-17	22.6	A
USGS	01105933	2009-07-18	94.6	A
USGS	01105933	2009-07-19	124	A
USGS	01105933	2009-07-20	98.4	A
USGS	01105933	2009-07-21	72.0	A
USGS	01105933	2009-07-22	85.9	A
USGS	01105933	2009-07-23	89.6	A
USGS	01105933	2009-07-24	158	A
USGS	01105933	2009-07-25	238	A
USGS	01105933	2009-07-26	205	A
USGS	01105933	2009-07-27	155	A
USGS	01105933	2009-07-28	119	A
USGS	01105933	2009-07-29	94.7	A
USGS	01105933	2009-07-30	79.7	A
USGS	01105933	2009-07-31	68.8	A
USGS	01105933	2009-08-01	71.8	A
USGS	01105933	2009-08-02	68.0	A
USGS	01105933	2009-08-03	57.1	A
USGS	01105933	2009-08-04	42.9	A
USGS	01105933	2009-08-05	35.3	A
USGS	01105933	2009-08-06	31.1	A
USGS	01105933	2009-08-07	25.4	A
USGS	01105933	2009-08-08	21.1	A
USGS	01105933	2009-08-09	18.2	A
USGS	01105933	2009-08-10	17.7	A
USGS	01105933	2009-08-11	17.0	A
USGS	01105933	2009-08-12	22.2	A
USGS	01105933	2009-08-13	21.3	A
USGS	01105933	2009-08-14	31.4	A
USGS	01105933	2009-08-15	22.2	A
USGS	01105933	2009-08-16	17.3	A
USGS	01105933	2009-08-17	14.0	A
USGS	01105933	2009-08-18	12.4	A
USGS	01105933	2009-08-19	10.7	A
USGS	01105933	2009-08-20	9.41	A
USGS	01105933	2009-08-21	8.52	A
USGS	01105933	2009-08-22	8.13	A
USGS	01105933	2009-08-23	51.9	A
USGS	01105933	2009-08-24	93.4	A
USGS	01105933	2009-08-25	83.4	A
USGS	01105933	2009-08-26	60.2	A
USGS	01105933	2009-08-27	48.7	A
USGS	01105933	2009-08-28	41.4	A
USGS	01105933	2009-08-29	91.5	A
USGS	01105933	2009-08-30	344	A
USGS	01105933	2009-08-31	352	A
USGS	01105933	2009-09-01	291	A
USGS	01105933	2009-09-02	229	A
USGS	01105933	2009-09-03	173	A
USGS	01105933	2009-09-04	126	A
USGS	01105933	2009-09-05	92.8	A
USGS	01105933	2009-09-06	69.8	A
USGS	01105933	2009-09-07	47.9	A
USGS	01105933	2009-09-08	35.2	A
USGS	01105933	2009-09-09	29.6	A
USGS	01105933	2009-09-10	24.6	A
USGS	01105933	2009-09-11	24.7	A
USGS	01105933	2009-09-12	61.4	A
USGS	01105933	2009-09-13	84.8	A
USGS	01105933	2009-09-14	80.9	A
USGS	01105933	2009-09-15	63.6	A
USGS	01105933	2009-09-16	44.0	A
USGS	01105933	2009-09-17	35.3	A
USGS	01105933	2009-09-18	31.4	A
USGS	01105933	2009-09-19	27.1	A
USGS	01105933	2009-09-20	23.3	A
USGS	01105933	2009-09-21	20.6	A
USGS	01105933	2009-09-22	18.7	A
USGS	01105933	2009-09-23	17.5	A
USGS	01105933	2009-09-24	16.6	A
USGS	01105933	2009-09-25	15.4	A
USGS	01105933	2009-09-26	13.7	A
USGS	01105933	2009-09-27	17.1	A
USGS	01105933	2009-09-28	34.8	A
USGS	01105933	2009-09-29	36.1	A
USGS	01105933	2009-09-30	29.9	A
USGS	01105933	2009-10-01	22.0	A
USGS	01105933	2009-10-02	18.2	A
USGS	01105933	2009-10-03	54.2	A
USGS	01105933	2009-10-04	154	A
USGS	01105933	2009-10-05	138	A
USGS	01105933	2009-10-06	106	A
USGS	01105933	2009-10-07	73.7	A
USGS	01105933	2009-10-08	62.4	A
USGS	01105933	2009-10-09	50.7	A
USGS	01105933	2009-10-10	44.2	A
USGS	01105933	2009-10-11	38.1	A
USGS	01105933	2009-10-12	33.3	A
USGS	01105933	2009-10-13	30.2	A
USGS	01105933	2009-10-14	28.2	A
USGS	01105933	2009-10-15	26.4	A
USGS	01105933	2009-10-16	49.3	A
USGS	01105933	2009-10-17	48.1	A
USGS	01105933	2009-10-18	55.6	A
USGS	01105933	2009-10-19	104	A
USGS	01105933	2009-10-20	111	A
USGS	01105933	2009-10-21	96.9	A
USGS	01105933	2009-10-22	77.6	A
USGS	01105933	2009-10-23	63.1	A
USGS	01105933	2009-10-24	55.1	A
USGS	01105933	2009-10-25	87.7	A
USGS	01105933	2009-10-26	115	A
USGS	01105933	2009-10-27	102	A
USGS	01105933	2009-10-28	94.1	A
USGS	01105933	2009-10-29	140	A
USGS	01105933	2009-10-30	150	A
USGS	01105933	2009-10-31	128	A
USGS	01105933	2009-11-01	108	A
USGS	01105933	2009-11-02	95.4	A
USGS	01105933	2009-11-03	85.9	A
USGS	01105933	2009-11-04	78.5	A
USGS	01105933	2009-11-05	70.0	A
USGS	01105933	2009-11-06	62.8	A
USGS	01105933	2009-11-07	54.3	A
USGS	01105933	2009-11-08	47.7	A
USGS	01105933	2009-11-09	42.8	A
USGS	01105933	2009-11-10	39.6	A
USGS	01105933	2009-11-11	36.6	A
USGS	01105933	2009-11-12	34.0	A
USGS	01105933	2009-11-13	32.2	A
USGS	01105933	2009-11-14	46.1	A
USGS	01105933	2009-11-15	75.6	A
USGS	01105933	2009-11-16	75.6	A
USGS	01105933	2009-11-17	64.4	A
USGS	01105933	2009-11-18	48.9	A
USGS	01105933	2009-11-19	40.4	A
USGS	01105933	2009-11-20	47.9	A
USGS	01105933	2009-11-21	67.4	A
USGS	01105933	2009-11-22	62.0	A
USGS	01105933	2009-11-23	54.2	A
USGS	01105933	2009-11-24	73.8	A
USGS	01105933	2009-11-25	81.1	A
USGS	01105933	2009-11-26	75.8	A
USGS	01105933	2009-11-27	73.5	A
USGS	01105933	2009-11-28	81.8	A
USGS	01105933	2009-11-29	77.8	A
USGS	01105933	2009-11-30	69.8	A
USGS	01105933	2009-12-01	67.2	A
USGS	01105933	2009-12-02	62.8	A
USGS	01105933	2009-12-03	110	A
USGS	01105933	2009-12-04	197	A
USGS	01105933	2009-12-05	182	A
USGS	01105933	2009-12-06	169	A
USGS	01105933	2009-12-07	153	A
USGS	01105933	2009-12-08	134	A
USGS	01105933	2009-12-09	141	A
USGS	01105933	2009-12-10	243	A
USGS	01105933	2009-12-11	223	A
USGS	01105933	2009-12-12	175	A
USGS	01105933	2009-12-13	141	A
USGS	01105933	2009-12-14	197	A
USGS	01105933	2009-12-15	206	A
USGS	01105933	2009-12-16	174	A
USGS	01105933	2009-12-17	138	A
USGS	01105933	2009-12-18	110	A:e
USGS	01105933	2009-12-19	91.3	A:e
USGS	01105933	2009-12-20	81.0	A:e
USGS	01105933	2009-12-21	76.3	A:e
USGS	01105933	2009-12-22	76.6	A
USGS	01105933	2009-12-23	75.9	A
USGS	01105933	2009-12-24	69.6	A
USGS	01105933	2009-12-25	66.6	A
USGS	01105933	2009-12-26	64.5	A
USGS	01105933	2009-12-27	95.6	A
USGS	01105933	2009-12-28	167	A
USGS	01105933	2009-12-29	161	A:e
USGS	01105933	2009-12-30	125	A:e
USGS	01105933	2009-12-31	97.5	A
USGS	01105933	2010-01-01	88.8	A
USGS	01105933	2010-01-02	83.5	A
USGS	01105933	2010-01-03	79.4	A
USGS	01105933	2010-01-04	73.0	A
USGS	01105933	2010-01-05	65.4	A
USGS	01105933	2010-01-06	57.3	A
USGS	01105933	2010-01-07	49.9	A
USGS	01105933	2010-01-08	45.0	A
USGS	01105933	2010-01-09	42.4	A:e
USGS	01105933	2010-01-10	39.4	A:e
USGS	01105933	2010-01-11	36.7	A:e
USGS	01105933	2010-01-12	34.4	A:e
USGS	01105933	2010-01-13	32.3	A:e
USGS	01105933	2010-01-14	31.8	A:e
USGS	01105933	2010-01-15	28.8	A
USGS	01105933	2010-01-16	29.6	A
USGS	01105933	2010-01-17	31.3	A
USGS	01105933	2010-01-18	129	A
USGS	01105933	2010-01-19	194	A
USGS	01105933	2010-01-20	166	A
USGS	01105933	2010-01-21	126	A
USGS	01105933	2010-01-22	106	A
USGS	01105933	2010-01-23	97.5	A
USGS	01105933	2010-01-24	89.4	A
USGS	01105933	2010-01-25	86.4	A
USGS	01105933	2010-01-26	148	A
USGS	01105933	2010-01-27	168	A
USGS	01105933	2010-01-28	142	A
USGS	01105933	2010-01-29	112	A:e
USGS	01105933	2010-01-30	93.9	A:e
USGS	01105933	2010-01-31	77.5	A:e
USGS	01105933	2010-02-01	64.3	A:e
USGS	01105933	2010-02-02	51.9	A
USGS	01105933	2010-02-03	42.7	A
USGS	01105933	2010-02-04	38.6	A
USGS	01105933	2010-02-05	35.0	A
USGS	01105933	2010-02-06	33.0	A
USGS	01105933	2010-02-07	32.4	A:e
USGS	01105933	2010-02-08	27.2	A
USGS	01105933	2010-02-09	25.1	A
USGS	01105933	2010-02-10	26.1	A
USGS	01105933	2010-02-11	33.1	A
USGS	01105933	2010-02-12	32.9	A
USGS	01105933	2010-02-13	30.6	A
USGS	01105933	2010-02-14	28.6	A
USGS	01105933	2010-02-15	27.8	A
USGS	01105933	2010-02-16	28.8	A
USGS	01105933	2010-02-17	30.8	A
USGS	01105933	2010-02-18	31.8	A
USGS	01105933	2010-02-19	36.2	A
USGS	01105933	2010-02-20	39.5	A
USGS	01105933	2010-02-21	43.4	A
USGS	01105933	2010-02-22	41.4	A
USGS	01105933	2010-02-23	41.9	A
USGS	01105933	2010-02-24	110	A
USGS	01105933	2010-02-25	223	A
USGS	01105933	2010-02-26	330	A
USGS	01105933	2010-02-27	323	A
USGS	01105933	2010-02-28	270	A
USGS	01105933	2010-03-01	229	A
USGS	01105933	2010-03-02	202	A
USGS	01105933	2010-03-03	167	A
USGS	01105933	2010-03-04	148	A
USGS	01105933	2010-03-05	136	A
USGS	01105933	2010-03-06	121	A
USGS	01105933	2010-03-07	104	A
USGS	01105933	2010-03-08	92.1	A
USGS	01105933	2010-03-09	82.6	A
USGS	01105933	2010-03-10	74.5	A
USGS	01105933	2010-03-11	67.7	A
USGS	01105933	2010-03-12	62.7	A
USGS	01105933	2010-03-13	65.0	A
USGS	01105933	2010-03-14	213	A
USGS	01105933	2010-03-15	436	A
USGS	01105933	2010-03-16	471	A
USGS	01105933	2010-03-17	398	A
USGS	01105933	2010-03-18	330	A
USGS	01105933	2010-03-19	265	A
USGS	01105933	2010-03-20	204	A
USGS	01105933	2010-03-21	154	A
USGS	01105933	2010-03-22	123	A
USGS	01105933	2010-03-23	146	A
USGS	01105933	2010-03-24	264	A
USGS	01105933	2010-03-25	248	A
USGS	01105933	2010-03-26	197	A
USGS	01105933	2010-03-27	166	A
USGS	01105933	2010-03-28	142	A
USGS	01105933	2010-03-29	139	A
USGS	01105933	2010-03-30	414	A
USGS	01105933	2010-03-31	673	A
USGS	01105933	2010-04-01	580	A
USGS	01105933	2010-04-02	466	A
USGS	01105933	2010-04-03	370	A
USGS	01105933	2010-04-04	290	A
USGS	01105933	2010-04-05	215	A
USGS	01105933	2010-04-06	156	A
USGS	01105933	2010-04-07	122	A
USGS	01105933	2010-04-08	99.0	A
USGS	01105933	2010-04-09	85.8	A
USGS	01105933	2010-04-10	82.4	A
USGS	01105933	2010-04-11	75.5	A
USGS	01105933	2010-04-12	66.6	A
USGS	01105933	2010-04-13	57.5	A
USGS	01105933	2010-04-14	49.6	A
USGS	01105933	2010-04-15	44.4	A
USGS	01105933	2010-04-16	41.0	A
USGS	01105933	2010-04-17	57.2	A
USGS	01105933	2010-04-18	59.9	A
USGS	01105933	2010-04-19	51.6	A
USGS	01105933	2010-04-20	43.7	A
USGS	01105933	2010-04-21	39.1	A
USGS	01105933	2010-04-22	36.2	A
USGS	01105933	2010-04-23	39.7	A
USGS	01105933	2010-04-24	38.3	A
USGS	01105933	2010-04-25	36.7	A
USGS	01105933	2010-04-26	38.3	A
USGS	01105933	2010-04-27	39.8	A
USGS	01105933	2010-04-28	39.5	A
USGS	01105933	2010-04-29	35.6	A
USGS	01105933	2010-04-30	32.0	A
USGS	01105933	2010-05-01	29.0	A
USGS	01105933	2010-05-02	26.5	A
USGS	01105933	2010-05-03	28.0	A
USGS	01105933	2010-05-04	27.4	A
USGS	01105933	2010-05-05	23.8	A
USGS	01105933	2010-05-06	21.1	A
USGS	01105933	2010-05-07	19.2	A
USGS	01105933	2010-05-08	20.5	A
USGS	01105933	2010-05-09	21.5	A
USGS	01105933	2010-05-10	18.1	A
USGS	01105933	2010-05-11	16.2	A
USGS	01105933	2010-05-12	15.1	A
USGS	01105933	2010-05-13	14.2	A
USGS	01105933	2010-05-14	13.8	A
USGS	01105933	2010-05-15	15.7	A
USGS	01105933	2010-05-16	13.2	A
USGS	01105933	2010-05-17	11.5	A
USGS	01105933	2010-05-18	11.4	A
USGS	01105933	2010-05-19	62.8	A
USGS	01105933	2010-05-20	62.6	A
USGS	01105933	2010-05-21	37.8	A
USGS	01105933	2010-05-22	24.5	A
USGS	01105933	2010-05-23	20.6	A
USGS	01105933	2010-05-24	18.8	A
USGS	01105933	2010-05-25	16.9	A
USGS	01105933	2010-05-26	14.9	A
USGS	01105933	2010-05-27	15.7	A
USGS	01105933	2010-05-28	13.4	A
USGS	01105933	2010-05-29	11.3	A
USGS	01105933	2010-05-30	12.1	A
USGS	01105933	2010-05-31	9.55	A
USGS	01105933	2010-06-01	8.30	A
USGS	01105933	2010-06-02	9.14	A
USGS	01105933	2010-06-03	7.91	A
USGS	01105933	2010-06-04	7.48	A
USGS	01105933	2010-06-05	38.6	A
USGS	01105933	2010-06-06	84.5	A
USGS	01105933	2010-06-07	44.4	A
USGS	01105933	2010-06-08	20.2	A
USGS	01105933	2010-06-09	14.4	A
USGS	01105933	2010-06-10	19.6	A
USGS	01105933	2010-06-11	17.9	A
USGS	01105933	2010-06-12	15.1	A
USGS	01105933	2010-06-13	69.3	A
USGS	01105933	2010-06-14	94.3	A
USGS	01105933	2010-06-15	65.1	A
USGS	01105933	2010-06-16	33.6	A
USGS	01105933	2010-06-17	28.3	A
USGS	01105933	2010-06-18	24.6	A
USGS	01105933	2010-06-19	20.6	A
USGS	01105933	2010-06-20	17.8	A
USGS	01105933	2010-06-21	16.0	A
USGS	01105933	2010-06-22	13.6	A
USGS	01105933	2010-06-23	16.2	A
USGS	01105933	2010-06-24	13.4	A
USGS	01105933	2010-06-25	10.7	A
USGS	01105933	2010-06-26	8.49	A
USGS	01105933	2010-06-27	7.35	A
USGS	01105933	2010-06-28	6.57	A
USGS	01105933	2010-06-29	7.70	A
USGS	01105933	2010-06-30	5.82	A
USGS	01105933	2010-07-01	4.65	A
USGS	01105933	2010-07-02	3.88	A
USGS	01105933	2010-07-03	3.33	A
USGS	01105933	2010-07-04	2.93	A
USGS	01105933	2010-07-05	2.56	A
USGS	01105933	2010-07-06	2.29	A
USGS	01105933	2010-07-07	2.12	A
USGS	01105933	2010-07-08	1.88	A
USGS	01105933	2010-07-09	1.82	A
USGS	01105933	2010-07-10	1.79	A
USGS	01105933	2010-07-11	1.83	A
USGS	01105933	2010-07-12	1.71	A
USGS	01105933	2010-07-13	1.64	A
USGS	01105933	2010-07-14	12.8	A
USGS	01105933	2010-07-15	8.75	A
USGS	01105933	2010-07-16	6.13	A
USGS	01105933	2010-07-17	4.23	A
USGS	01105933	2010-07-18	3.07	A
USGS	01105933	2010-07-19	8.34	A
USGS	01105933	2010-07-20	14.3	A
USGS	01105933	2010-07-21	7.07	A
USGS	01105933	2010-07-22	5.82	A
USGS	01105933	2010-07-23	4.51	A
USGS	01105933	2010-07-24	25.9	A
USGS	01105933	2010-07-25	15.6	A
USGS	01105933	2010-07-26	9.76	A
USGS	01105933	2010-07-27	5.88	A
USGS	01105933	2010-07-28	4.42	A
USGS	01105933	2010-07-29	3.98	A
USGS	01105933	2010-07-30	3.58	A
USGS	01105933	2010-07-31	3.13	A
USGS	01105933	2010-08-01	2.86	A
USGS	01105933	2010-08-02	2.72	A
USGS	01105933	2010-08-03	2.48	A
USGS	01105933	2010-08-04	2.28	A
USGS	01105933	2010-08-05	2.28	A
USGS	01105933	2010-08-06	2.34	A
USGS	01105933	2010-08-07	1.95	A
USGS	01105933	2010-08-08	1.76	A
USGS	01105933	2010-08-09	1.75	A
USGS	01105933	2010-08-10	1.72	A
USGS	01105933	2010-08-11	1.52	A
USGS	01105933	2010-08-12	1.42	A
USGS	01105933	2010-08-13	1.33	A
USGS	01105933	2010-08-14	1.27	A
USGS	01105933	2010-08-15	1.20	A
USGS	01105933	2010-08-16	1.40	A
USGS	01105933	2010-08-17	1.53	A
USGS	01105933	2010-08-18	1.48	A
USGS	01105933	2010-08-19	1.38	A
USGS	01105933	2010-08-20	1.23	A
USGS	01105933	2010-08-21	1.17	A
USGS	01105933	2010-08-22	1.13	A
USGS	01105933	2010-08-23	3.12	A
USGS	01105933	2010-08-24	3.65	A
USGS	01105933	2010-08-25	14.1	A
USGS	01105933	2010-08-26	9.70	A
USGS	01105933	2010-08-27	7.20	A
USGS	01105933	2010-08-28	4.53	A
USGS	01105933	2010-08-29	2.94	A
USGS	01105933	2010-08-30	2.27	A
USGS	01105933	2010-08-31	1.91	A
USGS	01105933	2010-09-01	1.74	A
USGS	01105933	2010-09-02	1.53	A
USGS	01105933	2010-09-03	1.69	A
USGS	01105933	2010-09-04	12.6	A
USGS	01105933	2010-09-05	6.94	A
USGS	01105933	2010-09-06	5.31	A
USGS	01105933	2010-09-07	3.56	A
USGS	01105933	2010-09-08	2.72	A
USGS	01105933	2010-09-09	2.26	A
USGS	01105933	2010-09-10	1.85	A
USGS	01105933	2010-09-11	1.55	A
USGS	01105933	2010-09-12	1.39	A
USGS	01105933	2010-09-13	1.37	A
USGS	01105933	2010-09-14	1.36	A
USGS	01105933	2010-09-15	1.27	A
USGS	01105933	2010-09-16	1.15	A
USGS	01105933	2010-09-17	5.54	A
USGS	01105933	2010-09-18	3.81	A
USGS	01105933	2010-09-19	2.98	A
USGS	01105933	2010-09-20	2.40	A
USGS	01105933	2010-09-21	1.87	A
USGS	01105933	2010-09-22	1.59	A
USGS	01105933	2010-09-23	1.43	A
USGS	01105933	2010-09-24	1.29	A
USGS	01105933	2010-09-25	1.33	A
USGS	01105933	2010-09-26	1.15	A
USGS	01105933	2010-09-27	1.63	A
USGS	01105933	2010-09-28	2.00	A
USGS	01105933	2010-09-29	1.91	A
USGS	01105933	2010-09-30	1.91	A
USGS	01105933	2010-10-01	3.81	A
USGS	01105933	2010-10-02	12.3	A
USGS	01105933	2010-10-03	6.77	A
USGS	01105933	2010-10-04	6.06	A
USGS	01105933	2010-10-05	4.98	A
USGS	01105933	2010-10-06	12.6	A
USGS	01105933	2010-10-07	19.2	A
USGS	01105933	2010-10-08	15.0	A
USGS	01105933	2010-10-09	11.0	A
USGS	01105933	2010-10-10	8.00	A
USGS	01105933	2010-10-11	6.90	A
USGS	01105933	2010-10-12	7.34	A
USGS	01105933	2010-10-13	7.32	A
USGS	01105933	2010-10-14	7.11	A
USGS	01105933	2010-10-15	42.9	A
USGS	01105933	2010-10-16	55.8	A
USGS	01105933	2010-10-17	36.3	A
USGS	01105933	2010-10-18	20.9	A
USGS	01105933	2010-10-19	15.7	A
USGS	01105933	2010-10-20	14.3	A
USGS	01105933	2010-10-21	14.3	A
USGS	01105933	2010-10-22	15.0	A
USGS	01105933	2010-10-23	14.0	A
USGS	01105933	2010-10-24	12.7	A
USGS	01105933	2010-10-25	11.8	A
USGS	01105933	2010-10-26	10.8	A
USGS	01105933	2010-10-27	11.4	A
USGS	01105933	2010-10-28	39.6	A
USGS	01105933	2010-10-29	25.7	A
USGS	01105933	2010-10-30	19.7	A
USGS	01105933	2010-10-31	15.8	A
USGS	01105933	2010-11-01	13.1	A
USGS	01105933	2010-11-02	11.7	A
USGS	01105933	2010-11-03	10.8	A
USGS	01105933	2010-11-04	20.4	A
USGS	01105933	2010-11-05	74.0	A
USGS	01105933	2010-11-06	78.9	A
USGS	01105933	2010-11-07	65.8	A
USGS	01105933	2010-11-08	61.6	A
USGS	01105933	2010-11-09	82.6	A
USGS	01105933	2010-11-10	80.2	A
USGS	01105933	2010-11-11	70.5	A
USGS	01105933	2010-11-12	58.3	A
USGS	01105933	2010-11-13	45.8	A
USGS	01105933	2010-11-14	38.9	A
USGS	01105933	2010-11-15	34.6	A
USGS	01105933	2010-11-16	31.3	A
USGS	01105933	2010-11-17	60.9	A
USGS	01105933	2010-11-18	98.7	A
USGS	01105933	2010-11-19	92.6	A
USGS	01105933	2010-11-20	76.5	A
USGS	01105933	2010-11-21	57.4	A
USGS	01105933	2010-11-22	46.0	A
USGS	01105933	2010-11-23	41.5	A
USGS	01105933	2010-11-24	36.7	A
USGS	01105933	2010-11-25	32.1	A
USGS	01105933	2010-11-26	30.6	A
USGS	01105933	2010-11-27	28.3	A
USGS	01105933	2010-11-28	24.7	A
USGS	01105933	2010-11-29	22.0	A
USGS	01105933	2010-11-30	21.3	A
USGS	01105933	2010-12-01	22.3	A
USGS	01105933	2010-12-02	34.4	A
USGS	01105933	2010-12-03	31.0	A
USGS	01105933	2010-12-04	27.2	A
USGS	01105933	2010-12-05	23.8	A
USGS	01105933	2010-12-06	21.6	A
USGS	01105933	2010-12-07	20.1	A
USGS	01105933	2010-12-08	18.9	A
USGS	01105933	2010-12-09	17.3	A
USGS	01105933	2010-12-10	15.6	A
USGS	01105933	2010-12-11	15.6	A
USGS	01105933	2010-12-12	18.9	A
USGS	01105933	2010-12-13	69.4	A
USGS	01105933	2010-12-14	84.4	A
USGS	01105933	2010-12-15	72.7	A
USGS	01105933	2010-12-16	49.9	A
USGS	01105933	2010-12-17	37.3	A
USGS	01105933	2010-12-18	34.9	A
USGS	01105933	2010-12-19	32.4	A
USGS	01105933	2010-12-20	31.7	A
USGS	01105933	2010-12-21	30.2	A
USGS	01105933	2010-12-22	29.3	A
USGS	01105933	2010-12-23	29.3	A
USGS	01105933	2010-12-24	27.3	A
